Episode,Score,AverageScore,BestScore,Epsilon,Steps,TerminalState
73,23.965792078252615,13.74667439163643,51.13375795625405,0.9918800000000371,353,1
74,6.6393458913250125,13.650629411902491,51.13375795625405,0.9918500000000372,356,1
75,18.97251866529026,13.721587935280995,51.13375795625405,0.9917900000000375,362,1
76,15.160251792332183,13.740517722873776,51.13375795625405,0.9917300000000377,368,1
77,17.372518610957627,13.787686565576164,51.13375795625405,0.991670000000038,374,1
78,12.01774667458347,13.764995028512157,51.13375795625405,0.9916300000000382,378,1
79,9.57451701985321,13.711951003086092,51.13375795625405,0.9916000000000383,381,1
80,32.23651644363434,13.94350807109294,51.13375795625405,0.9915000000000388,391,1
81,3.533333333333333,13.81498739531813,51.13375795625405,0.9914800000000389,393,1
82,13.687389943518594,13.81343132883277,51.13375795625405,0.9914300000000391,398,1
83,5.903201380186046,13.718127353547871,51.13375795625405,0.9914100000000392,400,1
84,8.554805949342274,13.656659241593044,51.13375795625405,0.9913800000000393,403,1
85,8.701768196176605,13.598366405764615,51.13375795625405,0.9913500000000395,406,1
86,9.37958631958966,13.549310823367232,51.13375795625405,0.9913200000000396,409,1
87,56.61575633169604,14.044327438405494,56.61575633169604,0.9911200000000405,429,1
88,18.787396666978164,14.098225952366546,56.61575633169604,0.9910500000000408,436,1
89,10.022440227896169,14.052430607147778,56.61575633169604,0.991010000000041,440,1
90,6.042945499332051,13.963436328172047,56.61575633169604,0.9909900000000411,442,1
91,12.66847520224087,13.949205986128847,56.61575633169604,0.9909500000000413,446,1
92,7.794958947300911,13.882311996576371,56.61575633169604,0.9909200000000414,449,1
93,12.371156863113354,13.866063016646661,56.61575633169604,0.9908800000000416,453,1
94,1.666359325284311,13.736278934823657,56.61575633169604,0.9908700000000417,454,1
95,3.261625680035786,13.626019426878523,56.61575633169604,0.9908500000000418,456,1
96,20.772519466630605,13.700462135625935,56.61575633169604,0.9907800000000421,463,1
97,28.628561773704494,13.854360070039116,56.61575633169604,0.9906900000000425,472,1
98,9.598501054629706,13.810932937228815,56.61575633169604,0.9906600000000426,475,1
99,4.8,13.719913412610342,56.61575633169604,0.9906400000000427,477,1
100,78.30318211916928,14.365746099675933,78.30318211916928,0.9903700000000439,504,1
